,mw,0.7915242483185391,214,piaffe	0.7907082773487516	85,states	1.0	971
2384,,,,underbelly	0	3,
2385,,,,weapon	0	3,
2386,,,,soldier	0	3,
2387,,,,combat	0	2,
2388,,,,20th	0	2,
2389,,,,30–35	0	1,
2390,,,,good-quality	0	1,
2391,,,,equivalent	0	3,
2392,,,,product	0	1,
2393,,,,increasingly	0	3,
2394,,,,viewer	0	1,
2395,,,,tucking	0	1,
2396,,,,coiling	0	1,
2397,,,,loin	0	4,
2398,,,,enormously	0	1,
2399,,,,tightly	0	2,
2400,,,,proficiency	0	3,
2401,,,,hop	0	2,
2402,,,,successive	0	1,
2403,,,,battle	0	4,
2404,,,,piaff	0	2,
2405,,,,indication	0	2,
2406,,,,piaffe-like	0	1,
2407,,,,exaggerated	0	3,
2408,,,,jerky	0	1,
2409,,,,dynamics	0	2,
2410,,,,shelton	0	2,
2411,,,,senior	0	1,
2412,,,,draft-cross	0	1,
2413,,,,rescue	0	3,
2414,,,,photograph	0	2,
2415,,,,her	0	6,
2416,,,,content	0	1,
2417,,,,concentration	0	3,
2418,,,,broad	0	4,
2419,,,,a-shaped	0	2,
2420,,,,plus-size	0	1,
2421,,,,insecure	0	1,
2422,,,,v-shaped	0	2,
2423,,,,physiotherapy	0	1,
2424,,,,resemble	0	1,
2425,,,,diagonally	0	4,
2426,,,,sync	0	2,
2427,,,,dynamic	0	4,
2428,,,,gravitational	0	1,
2429,,,,-shape	0	1,
2430,,,,midsection	0	3,
2431,,,,unable	0	4,
2432,,,,instability	0	1,
2433,,,,broaden	0	1,
2434,,,,message	0	1,
2435,,,,enjoyment	0	1,
2436,,,,future	0	2,
2437,,,,pro	0	1,
2438,,,,con	0	1,
2439,,,,functional	0	2,
2440,,,,anatomy	0	1,
2441,,,,isabelle	0	1,
2442,,,,neumann	0	2,
2443,,,,cosel	0	2,
2444,,,,proportion	0	2,
2445,,,,click	0	1,
2446,,,,overflexible	0	1,
2447,,,,unique	0	4,
2448,,,,overcome	0	2,
2449,,,,lifetime	0	2,
2450,,,,suppose	0	2,
2451,,,,miracle	0	1,
2452,,,,exist	0	2,
2453,,,,stabilization	0	1,
2454,,,,strictly	0	4,
2455,,,,limitation	0	2,
2456,,,,sensible	0	1,
2457,,,,friendly	0	2,
2458,,,,underrated	0	1,
2459,,,,moving	0	1,
2460,,,,tired	0	4,
2461,,,,mode	0	2,
2462,,,,gym	0	2,
2463,,,,supervision	0	1,
2464,,,,board	0	1,
2465,,,,balancing	0	3,
2466,,,,balimo	0	1,
2467,,,,chair	0	3,
2468,,,,saying	0	1,
2469,,,,automatically	0	4,
2470,,,,miraculously	0	1,
2471,,,,solve	0	4,
2472,,,,dare	0	2,
2473,,,,represent	0	4,
2474,,,,perception	0	3,
2475,,,,normally	0	3,
2476,,,,sensor	0	1,
2477,,,,cramped	0	1,
2478,,,,totally	0	3,
2479,,,,couch	0	1,
2480,,,,potato	0	2,
2481,,,,...	0	15,
2482,,,,2.	0	2,
2483,,,,3.	0	2,
2484,,,,4.	0	2,
2485,,,,raw	0	1,
2486,,,,•	0	45,
2487,,,,inhale	0	1,
2488,,,,exhale	0	1,
2489,,,,unrefined	0	1,
2490,,,,whenever	0	5,
2491,,,,lever	0	2,
2492,,,,meanwhile	0	2,
2493,,,,invitation	0	1,
2494,,,,heavily	0	3,
2495,,,,overly	0	1,
2496,,,,unstable	0	2,
2497,,,,thorax	0	1,
2498,,,,source	0	2,
2499,,,,interaction	0	1,
2500,,,,two-point	0	3,
2501,,,,afterward	0	3,
2502,,,,thumb	0	2,
2503,,,,disturb	0	2,
2504,,,,love	0	4,
2505,,,,belton	0	2,
2506,,,,17	0	4,
2507,,,,paint	0	2,
2508,,,,daffy	0	1,
2509,,,,son	0	1,
2510,,,,shine	0	3,
2511,,,,downhill	0	2,
2512,,,,similarity	0	3,
2513,,,,surprise	0	2,
2514,,,,rounding	0	1,
2515,,,,fake	0	1,
2516,,,,collarbone	0	3,
2517,,,,vertebrae	0	1,
2518,,,,farthest	0	1,
2519,,,,cervical	0	1,
2520,,,,c7	0	3,
2521,,,,mobilize	0	1,
2522,,,,thoracic	0	1,
2523,,,,vertebra	0	1,
2524,,,,curl	0	1,
2525,,,,refined	0	2,
2526,,,,fade	0	1,
2527,,,,luck	0	1,
2528,,,,equestrianism	0	3,
2529,,,,latin	0	1,
2530,,,,equester	0	1,
2531,,,,equestr	0	1,
2532,,,,equus	0	1,
2533,,,,horseback	0	3,
2534,,,,steeplechase	0	3,
2535,,,,vault	0	1,
2536,,,,transportation	0	3,
2537,,,,recreational	0	2,
2538,,,,cultural	0	1,
2539,,,,overview	0	1,
2540,,,,herd	0	4,
2541,,,,ranch	0	4,
2542,,,,tent	0	3,
2543,,,,pegging	0	1,
2544,,,,vaulting	0	4,
2545,,,,polo	0	4,
2546,,,,equid	0	1,
2547,,,,mule	0	2,
2548,,,,donkey	0	2,
2549,,,,non-	0	2,
2550,,,,fox	0	4,
2551,,,,access	0	1,
2552,,,,therapeutic	0	1,
2553,,,,specialize	0	1,
2554,,,,paraequestrian	0	1,
2555,,,,non-competitive	0	1,
2556,,,,historical	0	2,
2557,,,,reenactment	0	2,
2558,,,,ceremony	0	3,
2559,,,,farming	0	1,
2560,,,,service	0	2,
2561,,,,parade	0	2,
2562,,,,funeral	0	1,
2563,,,,volunteer	0	4,
2564,,,,hall	0	2,
2565,,,,weather	0	1,
2566,,,,indoor	0	4,
2567,,,,controversy	0	1,
2568,,,,date	0	1,
2569,,,,domesticate	0	1,
2570,,,,estimate	0	3,
2571,,,,3500	0	1,
2572,,,,dnieper	0	1,
2573,,,,river	0	2,
2574,,,,don	0	1,
2575,,,,bury	0	1,
2576,,,,unequivocal	0	1,
2577,,,,archaeological	0	1,
2578,,,,chariot	0	2,
2579,,,,burial	0	1,
2580,,,,2500	0	1,
2581,,,,ancient	0	4,
2582,,,,warfare	0	3,
2583,,,,war	0	2,
2584,,,,cavalry	0	3,
2585,,,,peaceful	0	1,
2586,,,,pursuit	0	2,
2587,,,,trade	0	1,
2588,,,,agriculture	0	2,
2589,,,,die	0	1,
2590,,,,ice	0	1,
2591,,,,european	0	3,
2592,,,,explorer	0	1,
2593,,,,voyage	0	1,
2594,,,,columbus	0	1,
2595,,,,1493	0	1,
2596,,,,express	0	3,
2597,,,,fastest	0	1,
2598,,,,gamble	0	1,
2599,,,,pre-eminent	0	1,
2600,,,,reputation	0	1,
2601,,,,uk	0	3,
2602,,,,jockey	0	4,
2603,,,,kingdom	0	2,
2604,,,,usa	0	1,
2605,,,,steeplechasing	0	1,
2606,,,,quarter-mile	0	1,
2607,,,,sanction	0	4,
2608,,,,arabian	0	2,
2609,,,,akhal	0	1,
2610,,,,teke	0	1,
2611,,,,appaloosas	0	1,
2612,,,,horses	0	1,
2613,,,,europe	0	3,
2614,,,,conference	0	1,
2615,,,,aerc	0	1,
2616,,,,50	0	7,
2617,,,,100	0	10,
2618,,,,80	0	1,
2619,,,,161	0	1,
2620,,,,mountainous	0	2,
2621,,,,terrain	0	4,
2622,,,,verify	0	2,
2623,,,,winner	0	2,
2624,,,,25	0	5,
2625,,,,40–32	0	1,
2626,,,,newcomer	0	2,
2627,,,,deduct	0	1,
2628,,,,sulky	0	3,
2629,,,,bike	0	1,
2630,,,,standardbred	0	4,
2631,,,,trotting	0	1,
2632,,,,zealand	0	1,
2633,,,,sports	0	2,
2634,,,,1900	0	1,
2635,,,,1912	0	1,
2636,,,,fewest	0	1,
2637,,,,knockdown	0	1,
2638,,,,trial	0	1,
2639,,,,-country	0	3,
2640,,,,log	0	3,
2641,,,,bank	0	1,
2642,,,,ditch	0	2,
2643,,,,water	0	4,
2644,,,,optimum	0	3,
2645,,,,steeple	0	1,
2646,,,,exclude	0	1,
2647,,,,internationally	0	2,
2648,,,,horseball	0	2,
2649,,,,peg	0	2,
2650,,,,regional	0	1,
2651,,,,para-equestrian	0	3,
2652,,,,paralympics	0	1,
2653,,,,conduct	0	1,
2654,,,,conventional	0	1,
2655,,,,divide	0	3,
2656,,,,para-	0	1,
2657,,,,f.	0	2,
2658,,,,seldom	0	3,
2659,,,,france	0	2,
2660,,,,austria	0	2,
2661,,,,escola	0	3,
2662,,,,portuguesa	0	3,
2663,,,,arte	0	3,
2664,,,,queluz	0	1,
2665,,,,portugal	0	3,
2666,,,,royal	0	4,
2667,,,,jerez	0	2,
2668,,,,frontera	0	2,
2669,,,,spain	0	2,
2670,,,,african	0	2,
2671,,,,lipizzaners	0	2,
2672,,,,midrand	0	1,
2673,,,,africa	0	3,
2674,,,,tremendous	0	4,
2675,,,,attire	0	1,
2676,,,,suitability	0	2,
2677,,,,broadly	0	3,
2678,,,,elsewhere	0	1,
2679,,,,suitable	0	2,
2680,,,,typical	0	2,
2681,,,,kneed	0	1,
2682,,,,daisy	0	2,
2683,,,,cutter	0	1,
2684,,,,slice	0	1,
2685,,,,smoothness	0	1,
2686,,,,snap	0	1,
2687,,,,bascule	0	2,
2688,,,,pato	0	1,
2689,,,,argentina	0	1,
2690,,,,charreada	0	1,
2691,,,,mexican	0	2,
2692,,,,mixture	0	1,
2693,,,,native	0	1,
2694,,,,surcingle	0	3,
2695,,,,hoop	0	1,
2696,,,,vaulter	0	1,
2697,,,,gymkhana	0	2,
2698,,,,o-	0	1,
2699,,,,mok	0	3,
2700,,,,bullfighting	0	2,
2701,,,,rejoneo	0	1,
2702,,,,campdrafting	0	1,
2703,,,,cutting	0	3,
2704,,,,pen	0	1,
2705,,,,cow	0	1,
2706,,,,buzkashi	0	1,
2707,,,,originate	0	2,
2708,,,,steppes	0	1,
2709,,,,central	0	1,
2710,,,,asia	0	1,
2711,,,,afghanistan	0	1,
2712,,,,kyrgyzstan	0	1,
2713,,,,jousting	0	1,
2714,,,,lance	0	1,
2715,,,,sword	0	1,
2716,,,,renaissance	0	4,
2717,,,,fairs	0	1,
2718,,,,society	0	3,
2719,,,,creative	0	2,
2720,,,,anachronism	0	1,
2721,,,,relay	0	3,
2722,,,,-handled	0	1,
2723,,,,mallet	0	1,
2724,,,,ball	0	4,
2725,,,,defend	0	1,
2726,,,,polocrosse	0	1,
2727,,,,archery	0	1,
2728,,,,mounted	0	2,
2729,,,,orienteering	0	3,
2730,,,,unrelated	0	1,
2731,,,,route	0	2,
2732,,,,map	0	2,
2733,,,,negotiation	0	1,
2734,,,,le	0	2,
2735,,,,trec	0	2,
2736,,,,flatwork	0	1,
2737,,,,cope	0	2,
2738,,,,varied	0	1,
2739,,,,finding	0	2,
2740,,,,negotiate	0	2,
2741,,,,hazard	0	1,
2742,,,,welfare	0	2,
2743,,,,countryside	0	1,
2744,,,,35	0	3,
2745,,,,56	0	2,
2746,,,,campsite	0	1,
2747,,,,management	0	2,
2748,,,,handle	0	4,
2749,,,,vet	0	1,
2750,,,,pulse	0	1,
2751,,,,respiration	0	1,
2752,,,,recovery	0	1,
2753,,,,jumping	0	1,
2754,,,,clothes	0	1,
2755,,,,brighter	0	3,
2756,,,,conservative	0	1,
2757,,,,160	0	2,
2758,,,,hacking	0	1,
2759,,,,pacing	0	1,
2760,,,,seek	0	4,
2761,,,,scoring	0	3,
2762,,,,periodic	0	1,
2763,,,,diverse	0	1,
2764,,,,expansion	0	1,
2765,,,,january	0	1,
2766,,,,2009	0	2,
2767,,,,handling	0	3,
2768,,,,inherent	0	4,
2769,,,,65	0	2,
2770,,,,40	0	7,
2771,,,,fatality	0	1,
2772,,,,adolescent	0	1,
2773,,,,5.6	0	1,
2774,,,,child	0	4,
2775,,,,risky	0	1,
2776,,,,moped	0	1,
2777,,,,million	0	2,
2778,,,,600	0	1,
2779,,,,among	0	4,
2780,,,,survey	0	2,
2781,,,,respondent	0	1,
2782,,,,incidence	0	1,
2783,,,,threefold	0	1,
2784,,,,fivefold	0	1,
2785,,,,eightfold	0	1,
2786,,,,substantial	0	3,
2787,,,,decline	0	1,
2788,,,,conclude	0	1,
2789,,,,mechanism	0	3,
2790,,,,trample	0	1,
2791,,,,bitten	0	1,
2792,,,,canada	0	3,
2793,,,,trauma	0	4,
2794,,,,injure	0	2,
2795,,,,48	0	3,
2796,,,,suffer	0	2,
2797,,,,accident	0	2,
2798,,,,54	0	2,
2799,,,,abdomen	0	1,
2800,,,,22	0	4,
2801,,,,extremity	0	1,
2802,,,,fracture	0	3,
2803,,,,dislocation	0	3,
2804,,,,31	0	2,
2805,,,,21	0	3,
2806,,,,33	0	3,
2807,,,,36	0	2,
2808,,,,employee	0	1,
2809,,,,hong	0	1,
2810,,,,kong	0	1,
2811,,,,24	0	5,
2812,,,,11	0	6,
2813,,,,torso	0	3,
2814,,,,limb	0	3,
2815,,,,shield	0	1,
2816,,,,protector	0	1,
2817,,,,wales	0	1,
2818,,,,hospital	0	2,
2819,,,,81	0	1,
2820,,,,correlate	0	1,
2821,,,,rate	0	3,
2822,,,,admission	0	1,
2823,,,,analysis	0	2,
2824,,,,electronic	0	1,
2825,,,,surveillance	0	1,
2826,,,,neiss	0	1,
2827,,,,data	0	1,
2828,,,,medical	0	3,
2829,,,,2007	0	2,
2830,,,,28.5	0	1,
2831,,,,contusion	0	1,
2832,,,,abrasion	0	1,
2833,,,,28.3	0	1,
2834,,,,sprain	0	1,
2835,,,,14.5	0	1,
2836,,,,internal	0	1,
2837,,,,8.1	0	1,
2838,,,,laceration	0	1,
2839,,,,5.7	0	1,
2840,,,,concussion	0	2,
2841,,,,4.6	0	1,
2842,,,,1.9	0	1,
2843,,,,hematomas	0	1,
2844,,,,1.2	0	1,
2845,,,,site	0	1,
2846,,,,trunk	0	2,
2847,,,,19.6	0	1,
2848,,,,15.0	0	1,
2849,,,,13.4	0	1,
2850,,,,8.2	0	1,
2851,,,,6.8	0	1,
2852,,,,86.2	0	1,
2853,,,,hospitalize	0	1,
2854,,,,8.7	0	1,
2855,,,,transfer	0	2,
2856,,,,3.6	0	1,
2857,,,,0.8	0	1,
2858,,,,0.6	0	1,
2859,,,,arrive	0	2,
2860,,,,decease	0	1,
2861,,,,0.1	0	1,
2862,,,,statistic	0	1,
2863,,,,annually	0	1,
2864,,,,traumatic	0	3,
2865,,,,hospitalization	0	1,
2866,,,,sustained	0	4,
2867,,,,substantially	0	1,
2868,,,,likelihood	0	2,
2869,,,,structurally	0	1,
2870,,,,weaken	0	2,
2871,,,,visible	0	3,
2872,,,,damage	0	4,
2873,,,,mandate	0	1,
2874,,,,grounds	0	3,
2875,,,,continually	0	2,
2876,,,,mandatory	0	1,
2877,,,,nationally	0	1,
2878,,,,astride	0	3,
2879,,,,sex	0	1,
2880,,,,organ	0	1,
2881,,,,historic	0	1,
2882,,,,hyman	0	1,
2883,,,,relevance	0	1,
2884,,,,unknown	0	1,
2885,,,,related	0	4,
2886,,,,testicular	0	1,
2887,,,,unblinded	0	1,
2888,,,,52	0	2,
2889,,,,varicocele	0	1,
2890,,,,non-equestrian	0	1,
2891,,,,criticism	0	2,
2892,,,,organized	0	2,
2893,,,,humane	0	1,
2894,,,,rights	0	2,
2895,,,,ethical	0	1,
2896,,,,treatment	0	4,
2897,,,,criticise	0	1,
2898,,,,claim	0	1,
2899,,,,cruelty	0	1,
2900,,,,nation	0	4,
2901,,,,inextricably	0	1,
2902,,,,gambling	0	1,
2903,,,,stake	0	2,
2904,,,,illegality	0	1,
2905,,,,competitiveness	0	1,
2906,,,,drug	0	1,
2907,,,,being	0	2,
2908,,,,hurdle	0	1,
2909,,,,whilst	0	1,
2910,,,,death	0	1,
2911,,,,concerned	0	2,
2912,,,,unnecessary	0	2,
2913,,,,pain	0	4,
2914,,,,widely	0	3,
2915,,,,condemn	0	1,
2916,,,,illegal	0	1,
2917,,,,violation	0	1,
2918,,,,incur	0	1,
2919,,,,criminal	0	1,
2920,,,,penalty	0	2,
2921,,,,sore	0	2,
2922,,,,caustic	0	1,
2923,,,,ointment	0	1,
2924,,,,tennessee	0	2,
2925,,,,spite	0	2,
2926,,,,federal	0	1,
2927,,,,law	0	1,
2928,,,,prohibit	0	1,
2929,,,,inspection	0	1,
2930,,,,inspector	0	1,
2931,,,,soring	0	1,
2932,,,,widespread	0	1,
2933,,,,secondary	0	2,
2934,,,,uncover	0	2,
2935,,,,2006	0	1,
2936,,,,investigation	0	1,
2937,,,,observer	0	3,
2938,,,,slaughter	0	1,
2939,,,,consumption	0	1,
2940,,,,abroad	0	1,
2941,,,,coinage	0	1,
2942,,,,select	0	2,
2943,,,,motif	0	1,
2944,,,,collector	0	1,
2945,,,,sample	0	2,
2946,,,,€	0	1,
2947,,,,greek	0	3,
2948,,,,commemorative	0	1,
2949,,,,mint	0	2,
2950,,,,2003	0	2,
2951,,,,commemorate	0	1,
2952,,,,2004	0	2,
2953,,,,composition	0	2,
2954,,,,obverse	0	1,
2955,,,,background	0	4,
2956,,,,vase	0	1,
2957,,,,5th	0	1,
2958,,,,p	0	2,
2959,,,,1973	0	1,
2960,,,,dollar	0	1,
2961,,,,loosely	0	2,
2962,,,,classify	0	2,
2963,,,,advantage	0	3,
2964,,,,-stepping	0	1,
2965,,,,gaited	0	4,
2966,,,,saddlebred	0	1,
2967,,,,walker	0	1,
2968,,,,arabians	0	2,
2969,,,,morgans	0	2,
2970,,,,rank	0	2,
2971,,,,animation	0	2,
2972,,,,plantation	0	1,
2973,,,,shod	0	1,
2974,,,,americas	0	1,
2975,,,,conquistadors	0	1,
2976,,,,west	0	2,
2977,,,,dramatic	0	2,
2978,,,,pommel	0	3,
2979,,,,knob	0	1,
2980,,,,dally	0	1,
2981,,,,lariat	0	4,
2982,,,,cantle	0	2,
2983,,,,wider	0	4,
2984,,,,curb	0	4,
2985,,,,looser	0	1,
2986,,,,shank	0	2,
2987,,,,weymouth	0	1,
2988,,,,pelham	0	2,
2989,,,,split	0	1,
2990,,,,texas	0	1,
2991,,,,romal	0	2,
2992,,,,attachment	0	1,
2993,,,,quirt	0	1,
2994,,,,-sleeved	0	1,
2995,,,,shirt	0	2,
2996,,,,denim	0	1,
2997,,,,jeans	0	1,
2998,,,,brimmed	0	1,
2999,,,,hat	0	4,
3000,,,,automatic	0	2,
3001,,,,protective	0	1,
3002,,,,legging	0	1,
3003,,,,chap	0	2,
3004,,,,clothing	0	4,
3005,,,,outfit	0	2,
3006,,,,finer	0	2,
3007,,,,fabric	0	1,
3008,,,,flashier	0	1,
3009,,,,tack	0	4,
3010,,,,unobtrusive	0	1,
3011,,,,ornament	0	1,
3012,,,,jacket	0	2,
3013,,,,vest	0	3,
3014,,,,vivid	0	1,
3015,,,,fad	0	1,
3016,,,,rhinestone	0	1,
3017,,,,sequins	0	1,
3018,,,,brisk	0	1,
3019,,,,lope	0	1,
3020,,,,accelerate	0	2,
3021,,,,dead	0	2,
3022,,,,dime	0	1,
3023,,,,plow	0	1,
3024,,,,wagon	0	1,
3025,,,,hauling	0	1,
3026,,,,tourist	0	1,
3027,,,,lightweight	0	1,
3028,,,,cart	0	3,
3029,,,,draft	0	3,
3030,,,,driver	0	1,
3031,,,,vie	0	1,
3032,,,,combined	0	1,
3033,,,,arena-based	0	1,
3034,,,,precision	0	2,
3035,,,,marathon	0	1,
3036,,,,stadium	0	1,
3037,,,,hitch	0	2,
3038,,,,formal	0	1,
3039,,,,flashy	0	2,
3040,,,,roadster	0	3,
3041,,,,exhibitor	0	1,
3042,,,,silk	0	1,
3043,,,,akin	0	1,
3044,,,,wheeled	0	1,
3045,,,,restore	0	2,
3046,,,,antique	0	1,
3047,,,,neatness	0	1,
3048,,,,timed	0	1,
3049,,,,gymkhanas	0	1,
3050,,,,cloverleaf	0	1,
3051,,,,agile	0	1,
3052,,,,knock	0	1,
3053,,,,sharply	0	1,
3054,,,,weave	0	2,
3055,,,,wrestling	0	1,
3056,,,,bulldogging	0	1,
3057,,,,wrestle	0	1,
3058,,,,miss	0	2,
3059,,,,pre-teen	0	1,
3060,,,,girl	0	1,
3061,,,,boy	0	2,
3062,,,,dismount	0	2,
3063,,,,lasso	0	2,
3064,,,,life	0	4,
3065,,,,capture	0	4,
3066,,,,calve	0	4,
3067,,,,branding	0	2,
3068,,,,fashion	0	4,
3069,,,,tie-down	0	1,
3070,,,,heeling	0	1,
3071,,,,header	0	1,
3072,,,,lassos	0	2,
3073,,,,heeler	0	1,
3074,,,,breakaway	0	1,
3075,,,,gender	0	1,
3076,,,,myth	0	1,
3077,,,,broncs	0	1,
3078,,,,wild	0	3,
3079,,,,spoiled	0	1,
3080,,,,bronc	0	4,
3081,,,,bareback	0	3,
3082,,,,rigging	0	1,
3083,,,,bull	0	2,
3084,,,,technically	0	2,
3085,,,,australian	0	4,
3086,,,,chilean	0	1,
3087,,,,available	0	1,
3088,,,,71	0	2,
3089,,,,olympians	0	1,
3090,,,,screen	0	1,
3091,,,,smartphone	0	1,
3092,,,,computer	0	1,
3093,,,,rio	0	2,
3094,,,,admire	0	1,
3095,,,,1976	0	2,
3096,,,,monsieur	0	2,
3097,,,,1992	0	5,
3098,,,,barcelona	0	4,
3099,,,,etienne	0	1,
3100,,,,sydney	0	2,
3101,,,,unusual	0	1,
3102,,,,adequan®	0	1,
3103,,,,cds	0	1,
3104,,,,50th	0	1,
3105,,,,anniversary	0	1,
3106,,,,annual	0	2,
3107,,,,meeting	0	1,
3108,,,,celebrating	0	1,
3109,,,,del	0	4,
3110,,,,mar	0	3,
3111,,,,jan.	0	1,
3112,,,,gather	0	3,
3113,,,,participant	0	1,
3114,,,,brim	0	1,
3115,,,,bronze-	0	2,
3116,,,,1997	0	1,
3117,,,,championships	0	2,
3118,,,,lugano	0	1,
3119,,,,*	0	1,
3120,,,,honorary	0	1,
3121,,,,appoint	0	1,
3122,,,,youth	0	1,
3123,,,,coach	0	4,
3124,,,,gear	0	3,
3125,,,,gabriela	0	2,
3126,,,,glumac	0	1,
3127,,,,ashlyn	0	2,
3128,,,,degroot	0	1,
3129,,,,finesse	0	1,
3130,,,,kwpn	0	4,
3131,,,,zodessa	0	1,
3132,,,,dalina	0	1,
3133,,,,dg	0	1,
3134,,,,spurt	0	2,
3135,,,,extended	0	1,
3136,,,,tactful	0	1,
3137,,,,mentality	0	1,
3138,,,,wrap	0	4,
3139,,,,unless	0	4,
3140,,,,14	0	8,
3141,,,,father	0	1,
3142,,,,passion	0	1,
3143,,,,commitment	0	1,
3144,,,,hoya	0	1,
3145,,,,legendary	0	2,
3146,,,,otto	0	1,
3147,,,,meyer	0	1,
3148,,,,famous	0	3,
3149,,,,hannoverian	0	1,
3150,,,,auction	0	1,
3151,,,,verden	0	1,
3152,,,,holger	0	1,
3153,,,,schmezer	0	1,
3154,,,,1982	0	1,
3155,,,,1998	0	1,
3156,,,,johann	0	1,
3157,,,,hinnemann	0	1,
3158,,,,carlsbad	0	1,
3159,,,,craig	0	1,
3160,,,,stanley	0	1,
3161,,,,habanero	0	1,
3162,,,,cws	0	1,
3163,,,,anna	0	1,
3164,,,,wood	0	1,
3165,,,,oldenburg	0	2,
3166,,,,hotshot	0	1,
3167,,,,af	0	1,
3168,,,,pearl	0	1,
3169,,,,wisdom	0	1,
3170,,,,19	0	3,
3171,,,,priority	0	2,
3172,,,,prerequisite	0	3,
3173,,,,23	0	3,
3174,,,,trot–canter–trot	0	1,
3175,,,,26	0	1,
3176,,,,27	0	3,
3177,,,,28	0	1,
3178,,,,29	0	2,
3179,,,,necessity	0	2,
3180,,,,32	0	1,
3181,,,,quit	0	1,
3182,,,,underestimate	0	1,
3183,,,,value	0	3,
3184,,,,34	0	1,
3185,,,,outcome	0	1,
3186,,,,couple	0	4,
3187,,,,rhetorically	0	1,
3188,,,,37	0	1,
3189,,,,versus	0	2,
3190,,,,38	0	1,
3191,,,,contribution	0	1,
3192,,,,pan	0	2,
3193,,,,am	0	1,
3194,,,,uset	0	1,
3195,,,,title	0	1,
3196,,,,fame	0	1,
3197,,,,adrienne	0	2,
3198,,,,bessey	0	1,
3199,,,,jodie	0	2,
3200,,,,cressman	0	1,
3201,,,,wintersnow	0	1,
3202,,,,upendo	0	1,
3203,,,,39	0	2,
3204,,,,marker	0	4,
3205,,,,41	0	1,
3206,,,,drift	0	3,
3207,,,,g	0	2,
3208,,,,42	0	1,
3209,,,,abrupt	0	2,
3210,,,,hurried	0	1,
3211,,,,43	0	1,
3212,,,,dancing	0	2,
3213,,,,44	0	2,
3214,,,,canter–trot–canter	0	1,
3215,,,,46	0	1,
3216,,,,tactile	0	1,
3217,,,,47	0	1,
3218,,,,49	0	2,
3219,,,,overstep	0	1,
3220,,,,rock	0	1,
3221,,,,51	0	1,
3222,,,,ingredient	0	3,
3223,,,,react	0	4,
3224,,,,53	0	1,
3225,,,,citizen	0	1,
3226,,,,1996	0	1,
3227,,,,atlanta	0	1,
3228,,,,udon	0	1,
3229,,,,beijing	0	1,
3230,,,,2008	0	1,
3231,,,,ravel	0	2,
3232,,,,london	0	2,
3233,,,,sixth	0	2,
3234,,,,cup	0	2,
3235,,,,las	0	1,
3236,,,,vegas	0	1,
3237,,,,92	0	1,
3238,,,,no.	0	2,
3239,,,,lexington	0	2,
3240,,,,kentucky	0	3,
3241,,,,newest	0	4,
3242,,,,rosamunde	0	3,
3243,,,,kim	0	2,
3244,,,,miller	0	1,
3245,,,,dawn	0	3,
3246,,,,-o'connor	0	1,
3247,,,,participate	0	1,
3248,,,,rheinlander	0	1,
3249,,,,aristo	0	1,
3250,,,,zone	0	2,
3251,,,,tailore	0	1,
3252,,,,productive	0	4,
3253,,,,disadvantage	0	1,
3254,,,,55	0	1,
3255,,,,57	0	1,
3256,,,,hotter	0	1,
3257,,,,58	0	1,
3258,,,,gradual	0	1,
3259,,,,59	0	1,
3260,,,,smallest	0	4,
3261,,,,61	0	1,
3262,,,,62	0	1,
3263,,,,excited	0	2,
3264,,,,63	0	1,
3265,,,,wisely	0	1,
3266,,,,savings	0	2,
3267,,,,account	0	2,
3268,,,,64	0	1,
3269,,,,obvious	0	2,
3270,,,,educate	0	2,
3271,,,,numb	0	1,
3272,,,,66	0	5,
3273,,,,micromanage	0	1,
3274,,,,67	0	1,
3275,,,,68	0	1,
3276,,,,gut	0	2,
3277,,,,69	0	1,
3278,,,,decisive	0	1,
3279,,,,70	0	2,
3280,,,,rosie	0	1,
3281,,,,plenty	0	4,
3282,,,,kristina	0	1,
3283,,,,harrison	0	1,
3284,,,,marian	0	1,
3285,,,,mendez	0	1,
3286,,,,joliet	0	1,
3287,,,,illinois	0	1,
3288,,,,360	0	4,
3289,,,,preparatory	0	1,
3290,,,,cut	0	4,
3291,,,,pie	0	1,
3292,,,,proportionate	0	1,
3293,,,,fist	0	2,
3294,,,,disrupt	0	2,
3295,,,,crookedly	0	1,
3296,,,,ballerina	0	1,
3297,,,,barbie	0	1,
3298,,,,doll	0	1,
3299,,,,belt	0	1,
3300,,,,exit	0	2,
3301,,,,pivot	0	2,
3302,,,,underarm	0	1,
3303,,,,stiffening	0	1,
3304,,,,unsteady	0	4,
3305,,,,pop	0	1,
3306,,,,hardest	0	1,
3307,,,,imaginary	0	1,
3308,,,,abort	0	2,
3309,,,,reconnect	0	1,
3310,,,,midline	0	1,
3311,,,,bump	0	2,
3312,,,,suggestion	0	1,
3313,,,,withheld	0	3,
3314,,,,consciously	0	2,
3315,,,,retrain	0	1,
3316,,,,reflock	0	1,
3317,,,,strap	0	2,
3318,,,,waist	0	2,
3319,,,,tennis	0	1,
3320,,,,player	0	1,
3321,,,,reliable	0	3,
3322,,,,platform	0	1,
3323,,,,choice	0	3,
3324,,,,pilates	0	2,
3325,,,,yoga	0	2,
3326,,,,regularly	0	3,
3327,,,,everyone	0	9,
3328,,,,debbie	0	3,
3329,,,,rodriguez	0	3,
3330,,,,us	0	3,
3331,,,,jacob	0	2,
3332,,,,lund	0	2,
3333,,,,stock.adobe.com	0	2,
